ProductKey,Product_Name,Brand,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,CategoryKey
320,SV Car Video LCD7W M7082 Silver,Southridge Video,321.44,699.0,205,2
321,SV Car Video LCD7 M7001 Silver,Southridge Video,151.3,329.0,205,2
322,SV Car Video LCD7 M7002 Silver,Southridge Video,169.69,369.0,205,2
323,SV Car Video LCD7 M7003 Silver,Southridge Video,169.69,369.0,205,2
324,SV Car Video LCD7W M7080 Brown,Southridge Video,229.93,500.0,205,2
325,SV Car Video LCD7W M7081 Brown,Southridge Video,229.47,499.0,205,2
326,SV Car Video TFT7 M7000 Brown,Southridge Video,152.44,299.0,205,2
327,SV Car Video TFT6.2W E6280 Brown,Southridge Video,142.24,279.0,205,2
328,SV Car Video TFT6.2W E6281 Brown,Southridge Video,132.05,259.0,205,2
329,SV Car Video TFT6.2W E6282 Brown,Southridge Video,137.14,269.0,205,2
330,SV Car Video TFT7 M7001 Brown,Southridge Video,157.54,309.0,205,2
331,SV Car Video AM/FM E1000 Brown,Southridge Video,101.46,199.0,205,2
332,SV Car Video AM/FM E1001 Brown,Southridge Video,111.65,219.0,205,2
333,SV Car Video TFT7 M7002 Brown,Southridge Video,162.64,319.0,205,2
334,SV Car Video LCD9.2W X9280 Brown,Southridge Video,330.99,999.0,205,2
335,SV Car Video LCD9.2W X9281 Brown,Southridge Video,287.92,869.0,205,2
336,SV Car Video LCD7W M7082 Brown,Southridge Video,321.44,699.0,205,2
337,SV Car Video LCD7 M7001 Brown,Southridge Video,151.3,329.0,205,2
338,Fabrikam Laptop19W M9800 Black,Fabrikam,397.25,1199.0,301,3
339,Fabrikam Laptop17W M7080 Black,Fabrikam,404.63,879.9,301,3
340,Fabrikam Laptop17 M7000 Black,Fabrikam,376.63,819.0,301,3
341,Fabrikam Laptop16W M6080 Black,Fabrikam,444.69,967.0,301,3
342,Fabrikam Laptop16 M6000 Black,Fabrikam,275.46,599.0,301,3
343,Fabrikam Laptop19 M9000 Black,Fabrikam,364.12,1099.0,301,3
344,Fabrikam Laptop12 M2000 White,Fabrikam,186.6,366.0,301,3
345,Fabrikam Laptop15 M5000 White,Fabrikam,321.44,699.0,301,3
346,Fabrikam Laptop15.4 M5400 White,Fabrikam,303.05,659.0,301,3
347,Fabrikam Laptop14.1 M4100 White,Fabrikam,269.48,586.0,301,3
348,Fabrikam Laptop15.4W M5480 White,Fabrikam,348.58,758.0,301,3
349,Fabrikam Laptop10.1 M0100 White,Fabrikam,195.26,383.0,301,3
350,Fabrikam Laptop12W M2080 Silver,Fabrikam,203.42,399.0,301,3
351,Fabrikam Laptop8.9W E0880 Silver,Fabrikam,171.3,336.0,301,3
352,Fabrikam Laptop8.9 E0800 Silver,Fabrikam,163.15,320.0,301,3
353,Fabrikam Laptop10.1 M0101 Silver,Fabrikam,196.23,384.9,301,3
354,Fabrikam Laptop12 M2001 Silver,Fabrikam,195.24,382.95,301,3
355,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,185.32,363.5,301,3
356,Fabrikam Laptop14.1W M4180 Red,Fabrikam,210.11,456.9,301,3
357,Fabrikam Laptop14.1 E4101 Red,Fabrikam,168.24,330.0,301,3
358,Fabrikam Laptop8.9 E8002 Red,Fabrikam,166.2,326.0,301,3
359,Fabrikam Laptop12 M2002 Red,Fabrikam,187.62,368.0,301,3
360,Fabrikam Laptop13.3 M3000 Red,Fabrikam,193.74,380.0,301,3
361,Fabrikam Laptop13.3W M3080 Red,Fabrikam,198.32,389.0,301,3
362,Adventure Works Laptop19 X1900 Black,Adventure Works,430.38,1299.0,301,3
363,Adventure Works Laptop15 M1500 Black,Adventure Works,321.44,699.0,301,3
364,Adventure Works Laptop12 M1200 Black,Adventure Works,195.24,382.95,301,3
365,Adventure Works Laptop16 M1600 Black,Adventure Works,275.46,599.0,301,3
366,Adventure Works Laptop15.4W M1548 Black,Adventure Works,348.58,758.0,301,3
367,Adventure Works Laptop8.9 E0890 Black,Adventure Works,166.2,326.0,301,3
368,Adventure Works Laptop19W X1980 White,Adventure Works,430.38,1299.0,301,3
369,Adventure Works Laptop15 M1501 White,Adventure Works,321.44,699.0,301,3
370,Adventure Works Laptop12 M1201 White,Adventure Works,195.24,382.95,301,3
371,Adventure Works Laptop16 M1601 White,Adventure Works,275.46,599.0,301,3
372,Adventure Works Laptop15.4W M1548 White,Adventure Works,348.58,758.0,301,3
373,Adventure Works Laptop8.9 E0890 White,Adventure Works,166.2,326.0,301,3
374,Adventure Works Laptop19W X1980 Silver,Adventure Works,430.38,1299.0,301,3
375,Adventure Works Laptop15 M1501 Silver,Adventure Works,321.44,699.0,301,3
376,Adventure Works Laptop12 M1201 Silver,Adventure Works,195.24,382.95,301,3
377,Adventure Works Laptop16 M1601 Silver,Adventure Works,275.46,599.0,301,3
378,Adventure Works Laptop15.4W M1548 Silver,Adventure Works,348.58,758.0,301,3
379,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,166.2,326.0,301,3
380,Adventure Works Laptop19W X1980 Red,Adventure Works,430.38,1299.0,301,3
381,Adventure Works Laptop15 M1501 Red,Adventure Works,321.44,699.0,301,3
382,Adventure Works Laptop12 M1201 Red,Adventure Works,195.24,382.95,301,3
383,Adventure Works Laptop16 M1601 Red,Adventure Works,275.46,599.0,301,3
384,Adventure Works Laptop15.4W M1548 Red,Adventure Works,348.58,758.0,301,3
385,Adventure Works Laptop8.9 E0890 Red,Adventure Works,166.2,326.0,301,3
386,Adventure Works Laptop19W X1980 Blue,Adventure Works,430.38,1299.0,301,3
387,Adventure Works Laptop15 M1501 Blue,Adventure Works,321.44,699.0,301,3
388,Adventure Works Laptop12 M1201 Blue,Adventure Works,195.24,382.95,301,3
389,Adventure Works Laptop16 M1601 Blue,Adventure Works,275.46,599.0,301,3
390,WWI Laptop19W X0196 Black,Wide World Importers,430.38,1299.0,301,3
391,WWI Laptop15 M0150 Black,Wide World Importers,321.44,699.0,301,3
392,WWI Laptop12 M0120 Black,Wide World Importers,195.24,382.95,301,3
393,WWI Laptop16 M0160 Black,Wide World Importers,275.46,599.0,301,3
394,WWI Laptop15.4W M0156 Black,Wide World Importers,348.58,758.0,301,3
395,WWI Laptop8.9 E0089 Black,Wide World Importers,166.2,326.0,301,3
396,WWI Laptop19W X0196 White,Wide World Importers,430.38,1299.0,301,3
397,WWI Laptop15 M0150 White,Wide World Importers,321.44,699.0,301,3
398,WWI Laptop12 M0120 White,Wide World Importers,195.24,382.95,301,3
399,WWI Laptop16 M0160 White,Wide World Importers,275.46,599.0,301,3
400,WWI Laptop15.4W M0156 White,Wide World Importers,348.58,758.0,301,3
401,WWI Laptop8.9 E0089 White,Wide World Importers,166.2,326.0,301,3
402,WWI Laptop19W X0196 Blue,Wide World Importers,430.38,1299.0,301,3
403,WWI Laptop15 M0150 Blue,Wide World Importers,321.44,699.0,301,3
404,Proseware Laptop19 X910 Black,Proseware,430.38,1299.0,301,3
405,Proseware Laptop15 M510 Black,Proseware,321.44,699.0,301,3
406,Proseware Laptop12 M210 Black,Proseware,195.24,382.95,301,3
407,Proseware Laptop16 M610 Black,Proseware,275.46,599.0,301,3
408,Proseware Laptop15.4W M518 Black,Proseware,348.58,758.0,301,3
409,Proseware Laptop8.9 E089 Black,Proseware,166.2,326.0,301,3
410,Proseware Laptop19W X910 White,Proseware,430.38,1299.0,301,3
411,Proseware Laptop15 M510 White,Proseware,321.44,699.0,301,3
412,Proseware Laptop12 M210 White,Proseware,195.24,382.95,301,3
413,Proseware Laptop16 M610 White,Proseware,275.46,599.0,301,3
414,Proseware Laptop15.4W M518 White,Proseware,348.58,758.0,301,3
415,Proseware Laptop8.9 E089 White,Proseware,166.2,326.0,301,3
416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,321.05,969.0,303,3
417,Adventure Works Desktop PC2.30 MD230 Silver,Adventure Works,275.46,599.0,303,3
418,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,137.63,269.95,303,3
419,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,188.13,369.0,303,3
420,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,254.86,499.9,303,3
421,Adventure Works Desktop PC3.0 MS300 Silver,Adventure Works,215.68,469.0,303,3
422,Adventure Works Desktop PC2.33 XD233 Black,Adventure Works,321.05,969.0,303,3
423,Adventure Works Desktop PC2.30 MD230 Black,Adventure Works,275.46,599.0,303,3
424,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,137.63,269.95,303,3
425,Adventure Works Desktop PC1.80 ED180 Black,Adventure Works,188.13,369.0,303,3
426,Adventure Works Desktop PC1.80 ED182 Black,Adventure Works,254.86,499.9,303,3
427,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,215.68,469.0,303,3
428,Adventure Works Desktop PC2.33 XD233 Brown,Adventure Works,321.05,969.0,303,3
429,Adventure Works Desktop PC2.30 MD230 Brown,Adventure Works,275.87,599.9,303,3
430,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,137.63,269.95,303,3
431,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,188.13,369.0,303,3
432,Adventure Works Desktop PC1.80 ED182 Brown,Adventure Works,254.86,499.9,303,3
433,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,321.05,969.0,303,3
434,Adventure Works Desktop PC2.30 MD230 White,Adventure Works,275.46,599.0,303,3
435,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,137.63,269.95,303,3
436,Adventure Works Desktop PC1.80 ED180 White,Adventure Works,188.13,369.0,303,3
437,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,254.86,499.9,303,3
438,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,304.48,919.0,303,3
439,WWI Desktop PC2.30 M2300 Brown,Wide World Importers,257.06,559.0,303,3
440,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,112.14,219.95,303,3
441,WWI Desktop PC1.80 E1800 Brown,Wide World Importers,117.21,229.9,303,3
442,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,137.6,269.9,303,3
443,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,160.49,349.0,303,3
444,WWI Desktop PC2.33 X2330 Black,Wide World Importers,304.48,919.0,303,3
445,WWI Desktop PC2.30 M2300 Black,Wide World Importers,257.06,559.0,303,3
446,WWI Desktop PC1.60 E1600 Black,Wide World Importers,112.14,219.95,303,3
447,WWI Desktop PC1.80 E1800 Black,Wide World Importers,117.21,229.9,303,3
448,WWI Desktop PC1.80 E1801 Black,Wide World Importers,137.6,269.9,303,3
449,WWI Desktop PC3.0 M0300 Black,Wide World Importers,160.49,349.0,303,3
450,WWI Desktop PC2.33 X2330 Brown,Wide World Importers,304.48,919.0,303,3
451,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,257.06,559.0,303,3
452,WWI Desktop PC1.60 E1600 Red,Wide World Importers,112.14,219.95,303,3
453,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,117.21,229.9,303,3
454,WWI Desktop PC1.80 E1801 Brown,Wide World Importers,137.6,269.9,303,3
455,WWI Desktop PC2.33 X2330 White,Wide World Importers,304.48,919.0,303,3
456,WWI Desktop PC2.30 M2300 White,Wide World Importers,257.06,559.0,303,3
457,WWI Desktop PC1.60 E1600 White,Wide World Importers,112.14,219.95,303,3
458,WWI Desktop PC1.80 E1800 White,Wide World Importers,117.21,229.9,303,3
459,WWI Desktop PC1.80 E1801 White,Wide World Importers,137.6,269.9,303,3
460,WWI Desktop PC1.80 E1802 White,Wide World Importers,152.9,299.9,303,3
461,Proseware LCD24 X300 Black,Proseware,271.35,819.0,304,3
462,Proseware LCD24W X300 Black,Proseware,287.92,869.0,304,3
463,Proseware LCD22 M2000 Black,Proseware,205.09,619.0,304,3
464,Proseware LCD22W M2001 Black,Proseware,224.97,679.0,304,3
465,Proseware LCD20 M200 Black,Proseware,119.11,259.0,304,3
466,Proseware LCD20W M230 Black,Proseware,128.3,279.0,304,3
467,Proseware LCD19 E1000 Black,Proseware,63.92,139.0,304,3
468,Proseware LCD19W M100 Black,Proseware,82.32,179.0,304,3
469,Proseware LCD17 E200 Black,Proseware,50.47,99.0,304,3
470,Proseware LCD17W E202 Black,Proseware,65.77,129.0,304,3
471,Proseware LCD15 E103 Black,Proseware,50.47,99.0,304,3
472,Proseware CRT19 E201 Black,Proseware,35.18,69.0,304,3
473,Proseware CRT17 E104 Black,Proseware,30.08,59.0,304,3
474,Proseware CRT15 E10 Black,Proseware,24.98,49.0,304,3
475,Proseware LCD24 X300 White,Proseware,271.35,819.0,304,3
476,Proseware LCD24W X300 White,Proseware,287.92,869.0,304,3
477,Proseware LCD22 M2000 White,Proseware,205.09,619.0,304,3
478,Proseware LCD22W M2001 White,Proseware,224.97,679.0,304,3
479,Proseware LCD20 M200 White,Proseware,119.11,259.0,304,3
480,Proseware LCD20W M230 White,Proseware,128.3,279.0,304,3
481,Proseware LCD19 E1000 White,Proseware,63.92,139.0,304,3
482,Proseware LCD19W M100 White,Proseware,82.32,179.0,304,3
483,Proseware LCD17 E200 White,Proseware,50.47,99.0,304,3
484,Proseware LCD17W E202 White,Proseware,65.77,129.0,304,3
485,Proseware LCD15 E103 White,Proseware,50.47,99.0,304,3
486,Proseware CRT19 E201 White,Proseware,35.18,69.0,304,3
487,Proseware CRT17 E104 White,Proseware,30.08,59.0,304,3
488,Proseware CRT15 E10 White,Proseware,24.98,49.0,304,3
489,Adventure Works LCD24 X300 Black,Adventure Works,271.35,819.0,304,3
490,Adventure Works LCD24W X300 Black,Adventure Works,287.92,869.0,304,3
491,Adventure Works LCD22 M200 Black,Adventure Works,205.09,619.0,304,3
492,Adventure Works LCD22W M200 Black,Adventure Works,224.97,679.0,304,3
493,Adventure Works LCD20 M210 Black,Adventure Works,119.11,259.0,304,3
494,Adventure Works LCD20W M240 Black,Adventure Works,128.3,279.0,304,3
495,Adventure Works LCD19 E108 Black,Adventure Works,70.87,139.0,304,3
496,Adventure Works LCD19W M100 Black,Adventure Works,82.32,179.0,304,3
497,Adventure Works LCD17 E200 Black,Adventure Works,50.47,99.0,304,3
498,Adventure Works LCD17W E203 Black,Adventure Works,65.77,129.0,304,3
499,Adventure Works LCD15 E100 Black,Adventure Works,50.47,99.0,304,3
500,Adventure Works CRT19 E10 Black,Adventure Works,22.86,69.0,304,3
501,Adventure Works CRT17 E105 Black,Adventure Works,30.08,59.0,304,3
502,Adventure Works CRT15 E101 Black,Adventure Works,29.82,90.0,304,3
503,Adventure Works LCD24 X300 White,Adventure Works,271.35,819.0,304,3
504,Adventure Works LCD24W X300 White,Adventure Works,287.92,869.0,304,3
505,Adventure Works LCD22 M200 White,Adventure Works,205.09,619.0,304,3
506,Adventure Works LCD22W M200 White,Adventure Works,224.97,679.0,304,3
507,Adventure Works LCD20 M210 White,Adventure Works,119.11,259.0,304,3
508,Adventure Works LCD20W M240 White,Adventure Works,128.3,279.0,304,3
509,Adventure Works LCD19 E108 White,Adventure Works,70.87,139.0,304,3
510,Adventure Works LCD19W M100 White,Adventure Works,82.32,179.0,304,3
511,Adventure Works LCD17 E200 White,Adventure Works,50.47,99.0,304,3
512,Adventure Works LCD17W E203 White,Adventure Works,65.77,129.0,304,3
513,Adventure Works LCD15 E100 White,Adventure Works,50.47,99.0,304,3
514,Adventure Works CRT19 E10 White,Adventure Works,22.86,69.0,304,3
515,Adventure Works CRT17 E105 White,Adventure Works,30.08,59.0,304,3
516,Adventure Works CRT15 E101 White,Adventure Works,29.82,90.0,304,3
517,WWI LCD24 X300 Black,Wide World Importers,271.35,819.0,304,3
518,WWI LCD24W X300 Black,Wide World Importers,287.92,869.0,304,3
519,WWI LCD22 M2002 Black,Wide World Importers,205.09,619.0,304,3
520,WWI LCD22W M2003 Black,Wide World Importers,224.97,679.0,304,3
521,WWI LCD20 M220 Black,Wide World Importers,119.11,259.0,304,3
522,WWI LCD20W M250 Black,Wide World Importers,128.3,279.0,304,3
523,WWI LCD19 E107 Black,Wide World Importers,70.87,139.0,304,3
524,WWI LCD19W M100 Black,Wide World Importers,82.32,179.0,304,3
525,WWI LCD17 E200 Black,Wide World Importers,50.47,99.0,304,3
526,WWI LCD17W E200 Black,Wide World Importers,65.77,129.0,304,3
527,WWI CRT17 E106 Black,Wide World Importers,50.47,99.0,304,3
528,WWI LCD24 X300 White,Wide World Importers,271.35,819.0,304,3
529,WWI LCD24W X300 White,Wide World Importers,287.92,869.0,304,3
530,WWI LCD22 M2002 White,Wide World Importers,205.09,619.0,304,3
531,WWI LCD22W M2003 White,Wide World Importers,224.97,679.0,304,3
532,WWI LCD20 M220 White,Wide World Importers,119.11,259.0,304,3
533,WWI LCD20W M250 White,Wide World Importers,128.3,279.0,304,3
534,WWI LCD19 E107 White,Wide World Importers,70.87,139.0,304,3
535,WWI LCD19W M100 White,Wide World Importers,82.32,179.0,304,3
536,WWI LCD17 E205 White,Wide World Importers,50.47,99.0,304,3
537,WWI LCD17W E200 White,Wide World Importers,65.77,129.0,304,3
538,WWI CRT17 E106 White,Wide World Importers,50.47,99.0,304,3
539,Proseware Projector 1080p LCD86 Black,Proseware,760.38,2295.0,305,3
540,Proseware Projector 1080p DLP86 Black,Proseware,827.97,2499.0,305,3
541,Proseware Projector 720p LCD56 Black,Proseware,321.44,699.0,305,3
542,Proseware Projector 720p DLP56 Black,Proseware,459.4,999.0,305,3
543,Proseware Projector 480p LCD12 Black,Proseware,116.75,229.0,305,3
544,Proseware Projector 480p DLP12 Black,Proseware,254.4,499.0,305,3
545,Proseware Screen 125in X1609 Black,Proseware,152.08,459.0,305,3
546,Proseware Screen 113in X1609 Black,Proseware,99.06,299.0,305,3
547,Proseware Screen 106in M1609 Black,Proseware,115.43,251.0,305,3
548,Proseware Screen 100in M1609 Black,Proseware,87.37,190.0,305,3
549,Proseware Screen 85in E1010 Black,Proseware,70.87,139.0,305,3
550,Proseware Screen 80in E1010 Black,Proseware,55.57,109.0,305,3
551,Proseware Projector 1080p LCD86 White,Proseware,760.38,2295.0,305,3
552,Proseware Projector 1080p DLP86 White,Proseware,827.97,2499.0,305,3
553,Proseware Projector 720p LCD56 White,Proseware,321.44,699.0,305,3
554,Proseware Projector 720p DLP56 White,Proseware,459.4,999.0,305,3
555,Proseware Projector 480p LCD12 White,Proseware,116.75,229.0,305,3
556,Proseware Projector 480p DLP12 White,Proseware,254.4,499.0,305,3
557,Proseware Screen 125in X1609 White,Proseware,152.08,459.0,305,3
558,Proseware Screen 113in X1609 White,Proseware,99.06,299.0,305,3
559,Proseware Screen 106in M1609 White,Proseware,115.43,251.0,305,3
560,Proseware Screen 100in M1609 White,Proseware,87.37,190.0,305,3
561,Proseware Screen 85in E1010 White,Proseware,70.87,139.0,305,3
562,Proseware Screen 80in E1010 White,Proseware,55.57,109.0,305,3
563,Proseware Projector 1080p LCD86 Silver,Proseware,760.38,2295.0,305,3
564,Proseware Projector 1080p DLP86 Silver,Proseware,827.97,2499.0,305,3
565,Proseware Projector 720p LCD56 Silver,Proseware,321.44,699.0,305,3
566,Proseware Projector 720p DLP56 Silver,Proseware,459.4,999.0,305,3
567,Proseware Projector 480p LCD12 Silver,Proseware,116.75,229.0,305,3
568,Proseware Projector 480p DLP12 Silver,Proseware,254.4,499.0,305,3
569,Proseware Screen 125in X1609 Silver,Proseware,152.08,459.0,305,3
570,Proseware Screen 113in X1609 Silver,Proseware,99.06,299.0,305,3
571,Proseware Screen 106in M1609 Silver,Proseware,115.43,251.0,305,3
572,Proseware Screen 100in M1609 Silver,Proseware,87.37,190.0,305,3
573,Proseware Screen 85in E1010 Silver,Proseware,70.87,139.0,305,3
574,Proseware Screen 80in E1010 Silver,Proseware,55.57,109.0,305,3
575,Contoso Projector 1080p X980 Black,Contoso,760.38,2295.0,305,3
576,Contoso Projector 1080p X981 Black,Contoso,827.97,2499.0,305,3
577,Contoso Projector 720p M620 Black,Contoso,321.44,699.0,305,3
578,Contoso Projector 720p M621 Black,Contoso,459.4,999.0,305,3
579,Contoso Projector 480p M480 Black,Contoso,116.75,229.0,305,3
580,Contoso Projector 480p M481 Black,Contoso,254.4,499.0,305,3
581,Contoso Screen 125in M250 Black,Contoso,152.08,459.0,305,3
582,Contoso Screen 113in M251 Black,Contoso,137.5,299.0,305,3
583,Contoso Screen 106in M060 Black,Contoso,83.16,251.0,305,3
584,Contoso Screen 100in E010 Black,Contoso,62.95,190.0,305,3
585,Contoso Screen 85in E085 Black,Contoso,70.87,139.0,305,3
586,Contoso Screen 80in E080 Black,Contoso,55.57,109.0,305,3
587,Contoso Projector 1080p X980 White,Contoso,760.38,2295.0,305,3
588,Contoso Projector 1080p X981 White,Contoso,827.97,2499.0,305,3
589,Contoso Projector 720p M620 White,Contoso,321.44,699.0,305,3
590,Contoso Projector 720p M621 White,Contoso,459.4,999.0,305,3
